"subject" "level" "tBodyAcc-mean-X" "tBodyAcc-mean-Y" "tBodyAcc-mean-Z" "tGravityAcc-mean-X" "tGravityAcc-mean-Y" "tGravityAcc-mean-Z" "tBodyAccJerk-mean-X" "tBodyAccJerk-mean-Y" "tBodyAccJerk-mean-Z" "tBodyGyro-mean-X" "tBodyGyro-mean-Y" "tBodyGyro-mean-Z" "tBodyGyroJerk-mean-X" "tBodyGyroJerk-mean-Y" "tBodyGyroJerk-mean-Z" "tBodyAccMag-mean" "tGravityAccMag-mean" "tBodyAccJerkMag-mean" "tBodyGyroMag-mean" "tBodyGyroJerkMag-mean" "fBodyAcc-mean-X" "fBodyAcc-mean-Y" "fBodyAcc-mean-Z" "fBodyAcc-meanFreq-X" "fBodyAcc-meanFreq-Y" "fBodyAcc-meanFreq-Z" "fBodyAccJerk-mean-X" "fBodyAccJerk-mean-Y" "fBodyAccJerk-mean-Z" "fBodyAccJerk-meanFreq-X" "fBodyAccJerk-meanFreq-Y" "fBodyAccJerk-meanFreq-Z" "fBodyGyro-mean-X" "fBodyGyro-mean-Y" "fBodyGyro-mean-Z" "fBodyGyro-meanFreq-X" "fBodyGyro-meanFreq-Y" "fBodyGyro-meanFreq-Z" "fBodyAccMag-mean" "fBodyAccMag-meanFreq" "fBodyBodyAccJerkMag-mean" "fBodyBodyAccJerkMag-meanFreq" "fBodyBodyGyroMag-mean" "fBodyBodyGyroMag-meanFreq" "fBodyBodyGyroJerkMag-mean" "fBodyBodyGyroJerkMag-meanFreq" "tBodyAcc-standard deviation-X" "tBodyAcc-standard deviation-Y" "tBodyAcc-standard deviation-Z" "tGravityAcc-standard deviation-X" "tGravityAcc-standard deviation-Y" "tGravityAcc-standard deviation-Z" "tBodyAccJerk-standard deviation-X" "tBodyAccJerk-standard deviation-Y" "tBodyAccJerk-standard deviation-Z" "tBodyGyro-standard deviation-X" "tBodyGyro-standard deviation-Y" "tBodyGyro-standard deviation-Z" "tBodyGyroJerk-standard deviation-X" "tBodyGyroJerk-standard deviation-Y" "tBodyGyroJerk-standard deviation-Z" "tBodyAccMag-standard deviation" "tGravityAccMag-standard deviation" "tBodyAccJerkMag-standard deviation" "tBodyGyroMag-standard deviation" "tBodyGyroJerkMag-standard deviation" "fBodyAcc-standard deviation-X" "fBodyAcc-standard deviation-Y" "fBodyAcc-standard deviation-Z" "fBodyAccJerk-standard deviation-X" "fBodyAccJerk-standard deviation-Y" "fBodyAccJerk-standard deviation-Z" "fBodyGyro-standard deviation-X" "fBodyGyro-standard deviation-Y" "fBodyGyro-standard deviation-Z" "fBodyAccMag-standard deviation" "fBodyBodyAccJerkMag-standard deviation" "fBodyBodyGyroMag-standard deviation" "fBodyBodyGyroJerkMag-standard deviation"
25 "WALKING_DOWNSTAIRS" 0.291329666206897 -0.0210170522987931 -0.107192376965517 0.929627532241379 -0.0724270175862069 0.21879595837931 0.110656929396552 -0.0195416626931035 -0.0113348791672414 0.00299112856551724 -0.101115076366897 0.0980750249310345 -0.127952445399655 -0.0415203345874138 -0.0642078122381035 -0.22010859462069 -0.22010859462069 -0.50048333137931 -0.216082565601724 -0.664713625172414 -0.372245192931034 -0.196381053741379 -0.556097089137931 -0.554632665344828 -0.173414057262069 -0.152008268862069 -0.525789450689655 -0.415699643793103 -0.686843959310345 -0.419732508103448 -0.544902332586207 -0.423798006068966 -0.217799723931034 -0.632916352241379 -0.410311447586207 -0.269850388246552 -0.474769376551724 -0.191973774948276 -0.288154787517241 -0.17216563837931 -0.471642111551724 -0.000259638109310345 -0.485763582068966 -0.159588770951724 -0.687034281206897 -0.101278802667241 -0.253756934258621 -0.14054060387069 -0.457972381896552 -0.964470066724138 -0.937816011034483 -0.92619169637931 -0.501968387931034 -0.371661522413793 -0.711494695517241 -0.288824754586207 -0.523377914655172 -0.443780454482759 -0.430134387586207 -0.810444542413793 -0.599481997931035 -0.259465249913793 -0.259465249913793 -0.482976929827586 -0.38216092137931 -0.67960595137931 -0.213028874331034 -0.166842375587931 -0.449465441724138 -0.522153341034483 -0.365719830448276 -0.734990064137931 -0.316252107741379 -0.470641125 -0.506738306724138 -0.359437080103448 -0.502224768103448 -0.423707329706897 -0.693032409137931
26 "WALKING_DOWNSTAIRS" 0.2792845828 -0.01262580966778 -0.1064396194 0.9467972718 -0.0799003729 0.1539063202 0.111470787918 -0.007131601642 -0.01189114264 -0.010752208236 -0.1003822042168 0.082221399603 -0.0992465275036 -0.037268109685 -0.05105874094 0.114379383742 0.114379383742 -0.1488562664 -0.23531462282 -0.4187798104 0.022800096142 -0.006237000044 -0.2796400557 -0.5514383554 0.0044402193 0.1399744981 -0.201368098258 -0.165552378156 -0.3601146078 -0.5212878612 -0.4566796268 -0.3450157917 -0.12591815458 -0.44312621 -0.22138882542 -0.10932502666 0.042572962348 -0.01372893002 0.075101684668 -0.152993475556 -0.15317202912 -0.084571896612 -0.3345099466 0.00599108142158 -0.4722007526 -0.00434100877638 0.17395384962 -0.011629910112 -0.284807676 -0.9627219918 -0.9354258554 -0.9330817682 -0.128111641206 -0.08640490273602 -0.3793359516 -0.33131291446 -0.4734080504 -0.3320502392 -0.170842676616 -0.5471984382 -0.3589516378 0.14700167906 0.14700167906 -0.111303956316 -0.296158291686 -0.463140795 0.22678384386 -0.078283777824 -0.3466485178 -0.130825898392 -0.061537065488 -0.3967016908 -0.3981998635 -0.4975063388 -0.434482187 0.005749436614 -0.067941075972 -0.39299065312 -0.4894973794
27 "WALKING_DOWNSTAIRS" 0.2975441875 -0.0135564467159091 -0.112837694688636 0.931380178636364 -0.166938774772727 -0.140047614122727 0.0936273220295455 0.0159869469363636 -0.00985034750909091 -0.159826551905227 -0.0163131590545455 0.152695027609091 -0.0515814754272727 -0.0642023574227273 -0.0621043700545455 0.108071382861364 0.108071382861364 -0.115421210625 -0.164783206536364 -0.440546586136364 0.0829831545090909 -0.0626729573068182 -0.241600361090909 -0.390366905 0.0530611096231818 0.154663327609091 -0.0437826262613636 -0.170975270611364 -0.343626396295455 -0.331351997727273 -0.294651710159091 -0.20334131025 -0.2966286115 -0.402132810611364 -0.144904904113636 -0.181812746586364 0.2321868966475 0.0367238492251136 0.149816459227273 0.0640204520170455 0.010857564025 0.103796321231818 -0.359113724772727 0.0988527908931818 -0.46777776875 0.084123192215 0.167407531090909 -0.0979710029522727 -0.240040783340909 -0.946975165 -0.934963993181818 -0.920921521590909 -0.00358338882727273 -0.138528104113636 -0.409310918409091 -0.363722908386364 -0.481813367954545 -0.257846157386364 -0.493837613409091 -0.459459295681818 -0.307268262272727 0.121176277863636 0.121176277863636 -0.0386367422818182 -0.307952089840909 -0.465807533547727 0.194912716568182 -0.17564706475 -0.303090701863636 -0.0522811342045455 -0.163243978431818 -0.474755492045455 -0.390968436431818 -0.543033246590909 -0.367816046590909 -0.071212004425 -0.113625944990909 -0.397984195568182 -0.502831373477273
28 "WALKING_DOWNSTAIRS" 0.293642076521739 -0.0220230465913043 -0.10858897408913 0.929291680434783 -0.235897105217391 -0.121477255782609 0.0972653457891304 0.0143450903413043 0.00123950141304348 -0.141096309502174 0.00710564286763044 0.138622425584783 -0.0266492977565217 -0.0570410865136957 -0.077617393146087 0.104359216580435 0.104359216580435 -0.0707560279130435 -0.068246324026087 -0.340417305565217 0.0890721752173913 0.186441733869565 -0.308161634195652 -0.351195267608696 0.0116076206369565 0.202030312067391 -0.0268676982326087 -0.0127039720456522 -0.365287434717391 -0.276941823673913 -0.393681484543478 -0.073632510748913 -0.0299969963043478 -0.217100157608696 -0.184392337071739 -0.0923021807173913 -0.0645307165065217 -0.012251230826087 0.188840007695652 0.0406977206476087 -0.0128823827326087 0.0545998274521739 -0.223354793921739 0.114889052615435 -0.396720714347826 0.131260126216957 0.125712887943478 0.156496646504348 -0.341031811521739 -0.956921542391304 -0.948404212173913 -0.91705975 -0.0167652227782609 0.0265530133695652 -0.427053261304348 -0.268106330991304 -0.259368686847826 -0.307025006304348 -0.16394489726087 -0.424567878478261 -0.336212734130435 0.135465563932609 0.135465563932609 -0.0418872609934783 -0.22448414468913 -0.407132335434783 0.137797082826087 0.065301199843913 -0.416940283043478 -0.0980112293695652 -0.00175391954565217 -0.48848835173913 -0.345453346086957 -0.293108364565217 -0.416505886304348 -0.074058597676087 -0.0883598523695652 -0.362903836717391 -0.464722244347826
29 "WALKING_DOWNSTAIRS" 0.293140441083333 -0.01494121505625 -0.0981339984895833 0.948486215 -0.0760962952291667 0.0919650454166667 0.0636871965479167 0.000621016968750005 -0.0140642983104167 -0.0374126070957292 -0.0851045889895833 0.0822244074666667 -0.0743986469979167 -0.0671482305364583 -0.0359648430270833 0.103705165666667 0.103705165666667 -0.138637624454167 -0.122968108816667 -0.539174456458333 0.110663200244167 -0.02122937175 -0.266692150208333 -0.403870434583333 0.1828974943125 0.045375675810625 -0.0382458213333333 -0.0977850659541667 -0.411173451875 -0.270161022958333 -0.206525790529167 -0.135910897154167 -0.18941800145 -0.463125032083333 -0.199225894479167 -0.172300403285625 -0.376915788125 -0.0201656502508333 0.115973968158333 0.0204223113808333 0.000448896304791667 0.0327322971791667 -0.381459881875 -0.1015920763425 -0.596578626041667 0.0844737247270833 0.167383602458333 -0.12246346700625 -0.223177999879167 -0.9417361925 -0.91390306375 -0.869300904791667 -0.023952574044375 -0.07734083835625 -0.478764185 -0.282077257508333 -0.390460137708333 -0.311122615416667 -0.347807556958333 -0.693469035833333 -0.379769406458333 0.1344811501875 0.1344811501875 -0.0307693372041667 -0.26740979843125 -0.59705704875 0.187438624270833 -0.239349053641667 -0.262073242045833 -0.0986379156229167 -0.120381521220833 -0.547320886875 -0.319123137947917 -0.354872689583333 -0.416165845833333 -0.0330868111229167 -0.0797714324854167 -0.323024575098542 -0.626675982083333
30 "WALKING_DOWNSTAIRS" 0.283190646967742 -0.0174383900204839 -0.0999781422322581 0.958000491451613 -0.126710371903226 0.0288081674653226 0.0883933037048387 -0.00756110754193549 -0.0118301423032258 -0.0745591301759677 -0.0693112411951613 0.0895767797064516 -0.0615954583870968 -0.0496807640258064 -0.0543595229322581 -0.0373901122469355 -0.0373901122469355 -0.293738801622581 -0.095537320533871 -0.574337006451613 -0.106966957087097 -0.0216637054241935 -0.25806736666129 -0.463302877096774 -0.0640945645596774 0.0428809889629032 -0.234923146633871 -0.224992780432258 -0.399688694032258 -0.307116650137097 -0.425051654887097 -0.168340698203226 -0.263061628069355 -0.348065119677419 -0.263720763854839 -0.395770150677419 -0.286467078274194 -0.252762856822581 0.00410151034354839 -0.072482764933871 -0.125961400367742 -0.125210388757581 -0.356772347348871 -0.175931348782258 -0.617578814032258 0.0227158393209677 -0.0577703163548387 -0.0272628077709677 -0.217275690290323 -0.958890388709677 -0.918678752419355 -0.87766706 -0.226643901120968 -0.194656096556452 -0.467070153387097 -0.265923160895161 -0.285392416354839 -0.29537036283871 -0.542764507096774 -0.613796303064516 -0.498882854032258 -0.0135771208822581 -0.0135771208822581 -0.125283184512903 -0.208267542032258 -0.617662073548387 -0.0405257091567742 -0.0934682613774194 -0.257393372287097 -0.289802729403226 -0.217432019258065 -0.535515048387097 -0.278386596338226 -0.255732054951613 -0.371541476129032 -0.178535173268548 -0.133124304612577 -0.252361882572581 -0.645503942419355
1 "WALKING_UPSTAIRS" 0.255461689622641 -0.0239531492643396 -0.0973020020943396 0.89335109754717 -0.362153364339623 -0.075402939754717 0.101372729922642 0.0194863076188679 -0.0455625449113208 0.050549379754717 -0.166170015088679 0.0583595463981132 -0.122232768011321 -0.0421485884509434 -0.0407125527654717 -0.129927630735849 -0.129927630735849 -0.466503446226415 -0.126735589969811 -0.59488286509434 -0.404321784150943 -0.190976720811321 -0.433349702075472 -0.418735000377359 -0.160697213516981 -0.520114793584906 -0.479875245660377 -0.41344458754717 -0.685474353962264 -0.377023128301887 -0.509495531698113 -0.551104284150943 -0.492611667924528 -0.319474609056604 -0.453597213018868 -0.187450247737736 -0.473574786603774 -0.133373904258491 -0.352395944716981 -0.0977433496415094 -0.44265216245283 0.085352409154717 -0.325961457396226 -0.219303376110566 -0.634665082075472 0.114277342454717 -0.35470802509434 -0.00232026501698113 -0.0194792388471698 -0.956367027924528 -0.952849233207547 -0.912379410377358 -0.446843887735849 -0.378274426037736 -0.706593530943396 -0.544871104528302 0.00410518379811321 -0.50716867490566 -0.614786508490566 -0.601696656226415 -0.606332002264151 -0.324970929245283 -0.324970929245283 -0.478991622075472 -0.14861931805283 -0.648553044339623 -0.337428188679245 0.0217695106566038 0.0859565543849057 -0.461907025849057 -0.381777065283019 -0.726040200754717 -0.565892490754717 0.151538905566038 -0.57170784 -0.416260101509434 -0.533059853773585 -0.182985518264151 -0.693930521509434
2 "WALKING_UPSTAIRS" -0.752835209604167 -1.02141211320458 -1.15251389952083 -0.209282581458333 -1.41621489041667 -1.19588823889167 -0.925549216042708 -1.00970985514333 -0.98051856075 -1.05769126345833 -1.03208830973958 -0.931162597833333 -1.08288580013333 -1.04240537084583 -1.0445157481625 -1.10732267952083 -1.10732267952083 -1.32126891104167 -1.21971347295833 -1.57281643854167 -1.26672093327083 -0.990075541181458 -1.28100198620208 -1.28174801141667 -1.06188944589583 -1.23658909231696 -1.25863943972917 -1.1878421317125 -1.52272806333333 -1.04911429235417 -1.287688885375 -1.37421848479167 -1.33164357745833 -1.48808612395833 -1.248601122 -1.11532443373333 -1.130357850675 -1.07734181172917 -1.14531853915625 -0.892319604770833 -1.18951113690208 -1.01191682335833 -1.45061218479167 -1.02275276904437 -1.60079849625 -0.953256600895833 -1.30437640645833 -0.891972720110417 -1.11212102122083 -1.93440773979167 -1.92376745375 -1.878004056875 -1.27612188647917 -1.18564895422083 -1.5737463525 -1.43925305895833 -1.46629833666667 -1.16399579167917 -1.464854363125 -1.64549133770833 -1.46759596104167 -1.20597704529583 -1.20597704529583 -1.21738939458125 -1.37753216760417 -1.59729171916667 -1.320582414375 -0.915119720891667 -1.09454497643125 -1.36541544145833 -1.24355414666667 -1.62509098145833 -1.476358845625 -1.45975848895833 -1.21807247147917 -1.36672824375 -1.2604238389625 -1.438620401875 -1.62182020291667
3 "WALKING_UPSTAIRS" 0.260819873067797 -0.0324109410555932 -0.110064863437288 0.883533436101695 -0.382851153728814 -0.162943955254237 0.0426880986186441 0.0397249270484746 0.0208205538101695 0.0721980309322034 -0.139275405637288 0.0215603697 -0.115510569491525 -0.0400372510491525 -0.0498180874305085 -0.184014895 -0.184014895 -0.436901159491525 -0.347321812220339 -0.658861401355932 -0.392004211474576 -0.0788094156644068 -0.504494528474576 -0.461249740508475 -0.100019162177966 -0.278895911347458 -0.478434306271186 -0.283772547471017 -0.677314534067797 -0.325151127440678 -0.453789820355932 -0.442664136271186 -0.378216681762712 -0.637293508305085 -0.431503361525424 -0.145536204410169 -0.339321487559322 -0.102013834094915 -0.315866079491525 0.0238218745338983 -0.412920898474576 0.0904944091525424 -0.514211583728814 -0.177730591459322 -0.716877778644068 0.0753843584661017 -0.313123437627119 0.0116280813372881 -0.369754604067797 -0.944040819322034 -0.909825953898305 -0.909469675084746 -0.458364616949153 -0.251680364540678 -0.708551711864407 -0.456039262525424 -0.582742845932203 -0.492327305084746 -0.507270757966102 -0.775774143389831 -0.573433947627119 -0.333597432542373 -0.333597432542373 -0.439020591694915 -0.408886653186441 -0.718028040338983 -0.285333024050847 -0.00803987529661017 -0.350797226271186 -0.486446509661017 -0.268191523644068 -0.738705863898305 -0.484820991355932 -0.556045947118644 -0.561097649661017 -0.447994369152542 -0.48060920220339 -0.445181802430508 -0.740033436271186
4 "WALKING_UPSTAIRS" -0.729123303269231 -1.03198042957296 -1.11421945551923 -0.0537356855769231 -1.23294430461538 -0.915832461711538 -0.943902809036538 -0.976598100684615 -0.996597191632692 -0.960617480105769 -1.08594716835962 -0.915624615661538 -1.1314720713 -1.03905088288654 -1.07224962608077 -1.15370393535769 -1.15370393535769 -1.40092225480769 -1.29977940788462 -1.68697837442308 -1.29448827036538 -1.11710916149231 -1.52465572269231 -1.48681174961538 -1.06623484754808 -1.23053670655462 -1.41830464730769 -1.29780518724346 -1.69010693423077 -1.37965361134615 -1.39270192625 -1.31964929709615 -1.3710689925 -1.68431020153846 -1.35076573711538 -1.20607310409615 -1.49152760096154 -1.13013420805769 -1.27682549823077 -1.10801717166115 -1.397406285 -0.950253726305769 -1.57579407211538 -1.15027447924615 -1.74074922634615 -0.820482987741346 -1.20493304290385 -1.06668991051808 -1.37213777769231 -1.95849523557692 -1.92337601903846 -1.91961945326923 -1.38048802730769 -1.28154317532692 -1.72649531192308 -1.45443104326923 -1.55118556923077 -1.36081104788462 -1.53366680384615 -1.84072275269231 -1.55623658480769 -1.21201230048077 -1.21201230048077 -1.43726147788462 -1.51097413442308 -1.75527045769231 -1.17321721901442 -1.10143444604038 -1.34510981769231 -1.39676258480769 -1.31452503078846 -1.762772175 -1.48354869346154 -1.48982427923077 -1.42453351230769 -1.30100589846154 -1.49732408730769 -1.55248962884615 -1.79420948307692
5 "WALKING_UPSTAIRS" 0.268459469914894 -0.0325269755153191 -0.107471453914894 0.936821834893617 -0.265942569148936 -0.0232035364248936 0.0795443483829787 0.0140130363106383 -0.025590953282766 0.0395191121489362 -0.117195551802128 0.0424442819489362 -0.143029686361702 -0.0559895777393617 -0.0534895401 0.0435562021989362 0.0435562021989362 -0.247403476914894 -0.235516929306383 -0.47348816787234 -0.161485339978723 0.0728903158085106 -0.457470676808511 -0.427706137489362 -0.122487323859574 -0.135264615917021 -0.289725470425532 -0.19681792087234 -0.606717464680851 -0.397835581489362 -0.577009359574468 -0.339640932702128 -0.263615096246809 -0.516609046808511 -0.139801393244681 -0.0615803357659574 -0.138063832148936 0.0608132840234043 -0.169261525 -0.020494853812766 -0.264674938957447 0.124513300170213 -0.392564530851064 -0.0234001987774468 -0.571344138723404 0.00578631120914894 -0.0457237779851064 0.185022459476596 -0.308938978787234 -0.95357996893617 -0.900511719787234 -0.92141958 -0.223896564340426 -0.125026612744681 -0.63836903212766 -0.443342262340426 -0.440345826382979 -0.26545133312766 -0.305245202489362 -0.631822048297872 -0.282154378489362 -0.136736383765957 -0.136736383765957 -0.310186545957447 -0.354687870212766 -0.557988065531915 -0.00473819670425532 0.165037631180851 -0.28925665906383 -0.22532784293617 -0.105311152804255 -0.668825711276596 -0.501685580212766 -0.403486393191489 -0.380378006808511 -0.254091927148936 -0.378616675957447 -0.440445051914894 -0.572485019787234
6 "WALKING_UPSTAIRS" 0.268229355098039 -0.0272425385070588 -0.122082438784314 0.913632241568627 -0.340732608823529 -0.0184608964392157 0.07210675 0.00371343419607843 -0.00237816579411765 -0.0767406825588235 -0.0518981989072549 0.0664234025976471 -0.0652024492378431 -0.0457705354509804 -0.0576800048435294 0.0177790974433333 0.0177790974433333 -0.207379799254902 -0.12912124415098 -0.342895367921569 -0.131075372803922 0.0978035099588235 -0.42724809972549 -0.44512058675098 -0.0948830032690196 -0.0667867912058824 -0.244812769960784 -0.122991594331373 -0.549314615882353 -0.441959115607843 -0.501170339607843 -0.401683801941176 -0.115065008156863 -0.329653779629412 -0.0464142110215686 -0.0559140146313725 -0.129471190964706 0.0102927666117647 -0.0819479396203922 -0.0140154345627451 -0.169868234496078 -0.0612378407705882 -0.230627015078431 0.0144807316545098 -0.45923633377451 0.0285053836466667 -0.0501350188513725 0.189276117327451 -0.353519514896078 -0.959399425098039 -0.912900683137255 -0.906196352156863 -0.180301156098039 -0.0413994646723529 -0.560830688235294 -0.321973723647059 -0.315799901607843 -0.18390018167451 -0.186763293747059 -0.486494120980392 -0.170814790834118 -0.0791508842176471 -0.0791508842176471 -0.169970363039216 -0.199893710196078 -0.440079851313725 -0.0211335627276471 0.159123777172549 -0.36587418445098 -0.186815074235294 -0.0169811409705882 -0.571673957058824 -0.390248128039216 -0.31361857145098 -0.309998085098039 -0.222161433666667 -0.177734840922353 -0.318173892545098 -0.455937719019608
7 "WALKING_UPSTAIRS" 0.248706923078431 -0.0275639005607843 -0.143769688803922 0.81874656 -0.240950944117647 -0.403599709607843 0.0724649938509804 -0.000812387078431372 -7.4519666666666e-05 -0.138778108029412 -0.00247161973 0.139217071509804 -0.0856640866647059 -0.0482219105196078 -0.072451747827451 -0.198074437978431 -0.198074437978431 -0.458695232352941 -0.239099165627451 -0.661969771960784 -0.336199426470588 -0.381590523137255 -0.317461021372549 -0.432684590196078 -0.135079176790196 -0.273730521360588 -0.454647881960784 -0.53707567 -0.581764526862745 -0.391182549629412 -0.425313822294118 -0.62755547372549 -0.383889342745098 -0.567920266470588 -0.408150266666667 -0.329345936647059 -0.0541175360431373 -0.346105575254902 -0.378618761568627 -0.0892278153411765 -0.45478324745098 0.0458636458607843 -0.533982945882353 -0.165200896648451 -0.673327281960784 0.047334927254902 -0.29487297445098 -0.32616002254902 -0.145665025639216 -0.932823053333333 -0.939774255490196 -0.881675909607843 -0.415153115882353 -0.519897595686274 -0.60780843627451 -0.363853236862745 -0.572996820784314 -0.348980051411765 -0.616812659215686 -0.671243739607843 -0.682184175686275 -0.33474460745098 -0.33474460745098 -0.471265710980392 -0.418144852156863 -0.67642807254902 -0.279870086215686 -0.341025552941176 -0.124912269443137 -0.426974025686275 -0.53419130254902 -0.631919608823529 -0.368636961470588 -0.579964614705882 -0.393062890647059 -0.415307106666667 -0.497441363137255 -0.444994481882353 -0.704090967843137
8 "WALKING_UPSTAIRS" 0.258880152048781 -0.0282415136341463 -0.11512211995122 0.860368718780488 -0.291341491707317 -0.192306960631707 0.0813816809395122 0.014120592097561 -0.0674583919268293 0.19270447595122 -0.204205356087805 -0.0724546025804878 -0.15544567414878 -0.027919577097561 -0.0534090382439024 0.121026629195122 0.121026629195122 -0.141494613465854 0.166447991 -0.400664014146341 -0.166411065387805 0.263431399878049 -0.0729496941121951 -0.290117827804878 -0.100254405917073 -0.191852656439024 -0.200277249165854 -0.0257952590634146 -0.386655803658537 -0.115989564712683 -0.344029932341463 -0.368783012195122 -0.240260761682927 -0.113162144460976 0.16597418695122 -0.221044979219512 -0.184403755490244 -0.296234666504878 -0.13026451905122 0.207071289558293 -0.131850567460976 0.27454925895122 -0.229610952609756 -0.128115003341463 -0.46327057804878 0.251663318243902 -0.171712174634146 0.348768733170732 0.121187278790244 -0.926673287804878 -0.931032068536585 -0.876168930487805 -0.186618895268293 -0.0123501104926829 -0.447518179097561 -0.367428367219512 -0.0666980861414634 0.337526477436585 -0.40507069195122 -0.424675673414634 -0.430366658780488 -0.227200254219512 -0.227200254219512 -0.228296364146341 -0.109327923829268 -0.493975031707317 -0.175284990170732 0.30540146 0.133766193578049 -0.24733661795122 -0.0700821464439024 -0.508248316829268 -0.409955580780488 -0.0478802512585366 0.263202878429268 -0.409282851707317 -0.379266499780488 -0.183325647134146 -0.575733290731707
9 "WALKING_UPSTAIRS" -0.737563524285714 -1.01951010999757 -1.12521900395918 -0.097352222244898 -1.03779478242857 -1.26600986685714 -0.93077337542449 -0.998733877816326 -0.992339533976327 -1.16396719 -1.04125879095796 -0.85430537407551 -1.06846895933551 -1.03027974524082 -1.02363279111837 -1.26072758142857 -1.26072758142857 -1.44066754020408 -1.08332344900612 -1.67284056183673 -1.34273595265306 -1.40502279816327 -1.38471042340816 -1.34121967872041 -1.24708615146939 -1.21520399281633 -1.40204475040816 -1.60849859204082 -1.61512571061224 -1.4272110882449 -1.52927597244898 -1.54702221632653 -1.31394163132653 -1.49915920285714 -1.32769867118367 -1.2848817685102 -1.41494634020408 -1.50749086673469 -1.37289034897959 -1.00195427494898 -1.41953310857143 -0.97424025444898 -1.53148269387755 -1.25996295779592 -1.73415944938776 -0.863998849855102 -1.36144437755102 -1.30220620381633 -1.25343408354286 -1.95438355714286 -1.90131732163265 -1.89407107877551 -1.33529164469388 -1.5861470122449 -1.64729600204082 -1.34397663073469 -1.40085906795918 -1.13817648105878 -1.66041953428571 -1.70860477469388 -1.65711420122449 -1.40022203714286 -1.40022203714286 -1.44548539795918 -1.42583976142857 -1.7486512555102 -1.36981577734694 -1.2976410627551 -1.24408180830204 -1.32742198959184 -1.59011291653061 -1.67783108285714 -1.36162637710204 -1.35203309161224 -1.16555455422041 -1.50992946142857 -1.48493575204082 -1.45684132520408 -1.78778159081633
10 "WALKING_UPSTAIRS" -0.732878146595745 -1.01438549203404 -1.11818042083404 -0.0681389725531915 -1.05656702787234 -0.977247229798362 -0.935117069648936 -0.973368571780851 -1.05133758318511 -0.926655283157447 -1.09546002164468 -0.912033581704255 -1.15721253918936 -1.03723485225213 -1.03650217378723 -1.02666232947574 -1.02666232947574 -1.26203804244681 -0.956142615314894 -1.52346296851064 -1.13941079061702 -1.03906882222128 -1.30120640808511 -1.30039092714894 -1.00354492328936 -1.28996941904255 -1.20121432216383 -1.20687283921277 -1.55323066723404 -1.23033751402128 -1.37085482978723 -1.32858330846809 -1.21852471691277 -1.23585898621277 -1.26276336717021 -1.23576504672468 -1.42142872268085 -1.13547869727021 -1.16686672157447 -0.912095037714894 -1.15355314738298 -0.821265066854255 -1.26537168914894 -1.19444727604043 -1.60058299829787 -0.841408969070213 -1.16159192423404 -1.00555287692766 -1.07387449313404 -1.95921607234043 -1.93703941744681 -1.86474583829787 -1.18722017551064 -1.17780308342553 -1.60752048021277 -1.30853470812128 -0.958827533131915 -1.32050933229787 -1.42729134361702 -1.60462905787234 -1.4822447993617 -1.21153748021438 -1.21153748021438 -1.22601019788936 -1.11306267354298 -1.61827235531915 -1.1719573494383 -1.05162846964723 -1.03423472339149 -1.2475983208583 -1.20279612909787 -1.66289413531915 -1.34130162006383 -0.828264214702128 -1.40382208276596 -1.36143753468085 -1.33436504382979 -1.16696937776596 -1.67129056212766
11 "WALKING_UPSTAIRS" 0.263775859277778 -0.0303157822055556 -0.106797216481481 0.892626155555556 -0.343576924814815 0.146633747092593 0.0968561683092593 -0.0132625289255556 -0.0151463896833333 -0.0820909701727778 -0.0566928808703704 0.0638054379968518 -0.0645245413759259 -0.0719834687944444 -0.046076149625 -0.132594623759259 -0.132594623759259 -0.509587701296296 -0.255048336944444 -0.757314813888889 -0.355348902222222 -0.254645206944444 -0.551742083518519 -0.52447937047037 -0.189232158777778 -0.486549897222222 -0.495927371666667 -0.455317917037037 -0.765387905555556 -0.446992354759259 -0.461641074074074 -0.482497119833333 -0.471782782222222 -0.581167154444444 -0.674671878518519 -0.245040398462963 -0.63553191687037 -0.183328377796296 -0.336061027407407 -0.137089383 -0.475928501666667 0.0149014800925926 -0.55009966 -0.377996100925926 -0.795986113703704 0.0153270269092593 -0.238802959018519 -0.103167501868519 -0.203369399185185 -0.953463105740741 -0.924360832962963 -0.906933171111111 -0.452961683518519 -0.428119229814815 -0.785359167222222 -0.501331630185185 -0.28204453962963 -0.694658851666667 -0.660431336111111 -0.809459436666667 -0.777173388518518 -0.289592148148148 -0.289592148148148 -0.490485807222222 -0.377909862407407 -0.80112703962963 -0.198733655611111 -0.0885048145574074 -0.113701770190741 -0.458255021296296 -0.437276328518518 -0.803845087037037 -0.517811645740741 -0.153787850538889 -0.729928728518519 -0.376027878888889 -0.513703461481481 -0.381223382777778 -0.822428718888889
